Season,Region,Taxa,LifeStage,n,maxWaterTemp,geometry
Winter,Suisun Marsh,Menidia audens,Juvenile,1100,19.899999618530273,"c(-122.041473388672, -122.039543151855, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.030960083008, -122.034721374512, -122.035377502441, -122.034606933594, -122.034568786621, -122.035003662109, -122.035179138184, -122.034080505371, -122.037086486816, -122.029083251953, -122.028800964355, -122.030715942383, -121.986671447754, -121.988372802734, -121.990509033203, -121.970252990723, -121.97322845459, -121.979377746582, -121.966789245605, -121.910339355469, -121.907821655273, 
-121.915573120117, -121.930137634277, -121.929489135742, -121.927391052246, -121.924919128418, -121.945098876953, -121.943359375, -121.941383361816, -121.939079284668, -121.937835693359, -121.928695678711, -121.92578125, -121.929832458496, -121.92236328125, -121.921348571777, -121.922828674316, -121.92170715332, -121.932456970215, -121.93350982666, -121.933090209961, -121.95597076416, -121.914939880371, -121.91919708252, -121.909400939941, -121.901496887207, -121.890701293945, -121.889114379883, 
-121.889190673828, -121.891059875488, -122.004570007324, -122.010482788086, -122.011161804199, -122.009872436523, -122.005416870117, -122.00316619873, -122.00203704834, -122.020729064941, -122.026565551758, -122.037490844727, -122.02791595459, -122.016960144043, -122.017463684082, -122.017967224121, -122.018630981445, -122.018432617188, -122.025665283203, -122.022468566895, -122.046432495117, -122.0478515625, -122.048233032227, -122.051132202148, -122.052711486816, -122.054359436035, -122.053916931152, 
-122.054420471191, -122.0546875, -122.060218811035, -122.046852111816, -122.046653747559, -122.046401977539, -122.045082092285, -122.043830871582, -122.040077209473, -122.047737121582, -122.049468994141, -122.050788879395, -122.05281829834, -122.051902770996, -122.051559448242, -122.051498413086, -122.052719116211, -122.053413391113, -122.058120727539, -122.056358337402, -122.06468963623, -122.063232421875, -122.064811706543, -122.069206237793, -122.071166992188, -122.070762634277, -122.068626403809, 
-122.069107055664, -122.069183349609, -122.069633483887, -122.070030212402, -122.07666015625, -122.082427978516, -122.082412719727, -122.082496643066, -122.082527160645, -122.082397460938, -122.081962585449, -122.082336425781, -122.081703186035, -122.061401367188, -122.061958312988, -122.06192779541, -122.061332702637, -122.069381713867, -122.068099975586, -122.059310913086, -122.060752868652, -122.060913085938, -122.062660217285, -122.072067260742, -122.069923400879, -122.094253540039, -122.097938537598, 
38.1941184997559, 38.1931495666504, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2178688049316, 38.2152900695801, 38.2138214111328, 38.2104415893555, 38.210319519043, 38.2121810913086, 38.2127304077148, 38.2061309814453, 38.1937561035156, 38.1966361999512, 38.2028999328613, 38.2012977600098, 38.1843299865723, 38.1836090087891, 38.1830406188965, 38.1861915588379, 38.1870002746582, 38.1869201660156, 38.1844291687012, 38.2070655822754, 38.2028503417969, 38.1986312866211, 
38.1891784667969, 38.1930999755859, 38.1952781677246, 38.196849822998, 38.1686401367188, 38.167839050293, 38.1671981811523, 38.1674690246582, 38.1670837402344, 38.1723937988281, 38.1834030151367, 38.1878700256348, 38.1812782287598, 38.1806602478027, 38.1549415588379, 38.1543807983398, 38.1648292541504, 38.1670989990234, 38.1654396057129, 38.1728706359863, 38.1257019042969, 38.151969909668, 38.145450592041, 38.1209487915039, 38.115550994873, 38.1221961975098, 38.1188049316406, 38.1119804382324, 38.1788787841797, 
38.1770286560059, 38.177490234375, 38.1785316467285, 38.1796417236328, 38.1795692443848, 38.1797904968262, 38.1888999938965, 38.1928367614746, 38.1917114257812, 38.170581817627, 38.1738090515137, 38.1734390258789, 38.1728210449219, 38.1712188720703, 38.1725196838379, 38.1694717407227, 38.1693916320801, 38.1615409851074, 38.1600189208984, 38.1585083007812, 38.155029296875, 38.1528701782227, 38.1504516601562, 38.151439666748, 38.1509399414062, 38.1505012512207, 38.1622886657715, 38.1625900268555, 38.1627006530762, 
38.1625900268555, 38.1640014648437, 38.1654014587402, 38.1904182434082, 38.1896591186523, 38.189079284668, 38.1819114685059, 38.1822395324707, 38.1819305419922, 38.1819610595703, 38.1882591247559, 38.1877517700195, 38.1878700256348, 38.1774597167969, 38.1733283996582, 38.1723403930664, 38.1722602844238, 38.165340423584, 38.1575584411621, 38.1558418273926, 38.157039642334, 38.1458892822266, 38.148021697998, 38.1479187011719, 38.1493110656738, 38.1497802734375, 38.1398010253906, 38.1354217529297, 38.1352005004883, 
38.1349906921387, 38.1292495727539, 38.1280784606934, 38.1275405883789, 38.1261711120605, 38.1250190734863, 38.1413307189941, 38.1413116455078, 38.1416816711426, 38.143310546875, 38.1397399902344, 38.1439590454102, 38.1347808837891, 38.1338005065918, 38.1330604553223, 38.1187591552734, 38.1206283569336, 38.1211318969727, 38.102123260498, 38.1077346801758)"
Winter,Suisun Marsh,Micropterus salmoides,Juvenile,1,11.100000381469727,"c(-121.889114379883, 38.1221961975098)"
Winter,Suisun Marsh,Morone saxatilis,Adult,162,17.100000381469727,"c(-122.043380737305, -122.044456481934, -122.054405212402, -122.043586730957, -122.030960083008, -122.029083251953, -122.030715942383, -121.910339355469, -121.907821655273, -121.915573120117, -121.937835693359, -121.928695678711, -121.92578125, -121.931159973145, -121.904449462891, -121.889114379883, -122.008583068848, -122.013549804687, -122.026565551758, -122.02791595459, -122.021766662598, -122.069206237793, -122.073028564453, -122.08137512207, -122.05738067627, -122.094253540039, -122.097938537598, 
-122.086692810059, 38.198371887207, 38.2111129760742, 38.211483001709, 38.2218818664551, 38.2178688049316, 38.1966361999512, 38.2012977600098, 38.2070655822754, 38.2028503417969, 38.1986312866211, 38.1670837402344, 38.1723937988281, 38.1834030151367, 38.1640281677246, 38.1189193725586, 38.1221961975098, 38.1906433105469, 38.1843643188477, 38.1928367614746, 38.170581817627, 38.1697998046875, 38.1575584411621, 38.1394462585449, 38.1266555786133, 38.1485290527344, 38.102123260498, 38.1077346801758, 
38.132396697998)"
Winter,Suisun Marsh,Morone saxatilis,Juvenile,4991,20,"c(-122.039939880371, -122.043380737305, -122.038696289062, -122.046775817871, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.037498474121, -122.030960083008, -122.034729003906, -122.037086486816, -122.029083251953, -122.030715942383, -121.972930908203, -121.967002868652, -121.910339355469, -121.910484313965, -121.907821655273, -121.915573120117, -121.929328918457, -121.937835693359, -121.938003540039, -121.928695678711, -121.92578125, -121.929290771484, 
-121.931159973145, -121.933746337891, -121.955268859863, -121.956512451172, -121.916717529297, -121.889114379883, -122.013069152832, -122.011817932129, -122.008583068848, -122.013549804687, -122.020729064941, -122.026565551758, -122.02791595459, -122.021766662598, -122.022003173828, -122.05069732666, -122.053352355957, -122.05549621582, -122.048370361328, -122.052719116211, -122.058120727539, -122.053077697754, -122.064407348633, -122.073028564453, -122.082221984863, -122.08137512207, -122.082168579102, 
-122.05738067627, -122.094253540039, -122.097938537598, -122.086692810059, 38.193603515625, 38.198371887207, 38.2100715637207, 38.2133026123047, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2262382507324, 38.2178688049316, 38.2094764709473, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.1869888305664, 38.1838111877441, 38.2070655822754, 38.2045135498047, 38.2028503417969, 38.1986312866211, 38.1927947998047, 38.1670837402344, 38.1671943664551, 
38.1723937988281, 38.1834030151367, 38.1627578735352, 38.1640281677246, 38.1672706604004, 38.1735496520996, 38.1718482971191, 38.1503753662109, 38.1221961975098, 38.1755714416504, 38.189037322998, 38.1906433105469, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.170581817627, 38.1697998046875, 38.1706581115723, 38.1560592651367, 38.1524085998535, 38.1516304016113, 38.1806144714356, 38.1877517700195, 38.1774597167969, 38.1786193847656, 38.171989440918, 38.1394462585449, 38.1277313232422, 
38.1266555786133, 38.1257400512695, 38.1485290527344, 38.102123260498, 38.1077346801758, 38.132396697998)"
Winter,Suisun Marsh,Morone saxatilis,Larvae,3,17.600000381469727,"c(-121.938003540039, -122.025665283203, 38.1671943664551, 38.1694717407227)"
Winter,Suisun Marsh,Oncorhynchus mykiss,Adult,2,10,"c(-122.011817932129, -122.026565551758, 38.189037322998, 38.1928367614746)"
Winter,Suisun Marsh,Oncorhynchus mykiss,Juvenile,12,15.199999809265137,"c(-121.937835693359, -121.933746337891, -121.889114379883, -122.02791595459, -122.029510498047, 38.1670837402344, 38.1672706604004, 38.1221961975098, 38.170581817627, 38.1701316833496)"
Winter,Suisun Marsh,Oncorhynchus tshawytscha,Juvenile,243,18.299999237060547,"c(-122.044456481934, -122.030960083008, -122.034606933594, -122.037086486816, -122.029083251953, -122.030715942383, -121.915573120117, -121.937835693359, -121.928695678711, -121.92578125, -121.923851013184, -121.922416687012, -121.920249938965, -121.925422668457, -121.904449462891, -121.90274810791, -121.915069580078, -121.91325378418, -121.909790039063, -121.909400939941, -121.912467956543, -121.908973693848, -121.909187316895, -121.889114379883, -121.889190673828, -122.009063720703, -122.008583068848, 
-122.013549804687, -122.020729064941, -122.02791595459, -122.017967224121, -122.018630981445, -122.018432617188, -122.025665283203, -122.047569274902, -122.054359436035, -122.046852111816, -122.046653747559, -122.046401977539, -122.05281829834, -122.08065032959, -122.080520629883, -122.073028564453, -122.08137512207, -122.06192779541, -122.05738067627, -122.060470581055, -122.068069458008, 38.2111129760742, 38.2178688049316, 38.2104415893555, 38.1937561035156, 38.1966361999512, 38.2012977600098, 
38.1986312866211, 38.1670837402344, 38.1723937988281, 38.1834030151367, 38.1563491821289, 38.155029296875, 38.1535606384277, 38.1574516296387, 38.1189193725586, 38.1195411682129, 38.1492118835449, 38.1487083435059, 38.1461791992188, 38.145450592041, 38.136589050293, 38.1401100158691, 38.1398811340332, 38.1221961975098, 38.1188049316406, 38.1774482727051, 38.1906433105469, 38.1843643188477, 38.1888999938965, 38.170581817627, 38.1728210449219, 38.1712188720703, 38.1725196838379, 38.1694717407227, 38.161750793457, 
38.1504516601562, 38.1625900268555, 38.1627006530762, 38.1625900268555, 38.1822395324707, 38.1393508911133, 38.139331817627, 38.1394462585449, 38.1266555786133, 38.1416816711426, 38.1485290527344, 38.1372604370117, 38.1211891174316)"
Winter,Suisun Marsh,Oncorhynchus tshawytscha,Larvae,17,17.100000381469727,"c(-122.043380737305, -122.037086486816, -122.030715942383, -121.937835693359, -121.922416687012, -121.909400939941, -121.889114379883, -122.047569274902, -122.046653747559, -122.08137512207, -122.086692810059, 38.198371887207, 38.1937561035156, 38.2012977600098, 38.1670837402344, 38.155029296875, 38.145450592041, 38.1221961975098, 38.161750793457, 38.1627006530762, 38.1266555786133, 38.132396697998)"
Winter,Suisun Marsh,Orthodon microlepidotus,Adult,2,10.600000381469727,"c(-121.907821655273, 38.2028503417969)"
Winter,Suisun Marsh,Orthodon microlepidotus,Juvenile-Larvae,9,15,"c(-122.048233032227, -122.029083251953, -122.030715942383, -121.907821655273, -121.915573120117, -121.929328918457, -122.020729064941, 38.2218971252441, 38.1966361999512, 38.2012977600098, 38.2028503417969, 38.1986312866211, 38.1927947998047, 38.1888999938965)"
Winter,Suisun Marsh,Pogonichthys macrolepidotus,Adult,4254,20,"c(-122.039939880371, -122.043380737305, -122.038696289062, -122.046775817871, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.037498474121, -122.030960083008, -122.034729003906, -122.037086486816, -122.029083251953, -122.028800964355, -122.030715942383, -121.910339355469, -121.910484313965, -121.907821655273, -121.915573120117, -121.929328918457, -121.937835693359, -121.928695678711, -121.92578125, -121.929290771484, -121.931159973145, -121.933746337891, 
-121.916717529297, -121.909790039063, -121.889114379883, -122.011817932129, -122.008583068848, -122.013549804687, -122.020729064941, -122.026565551758, -122.02791595459, -122.021766662598, -122.048370361328, -122.073028564453, -122.08137512207, -122.06192779541, -122.069381713867, -122.05738067627, -122.094253540039, -122.097938537598, -122.086692810059, 38.193603515625, 38.198371887207, 38.2100715637207, 38.2133026123047, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 
38.2262382507324, 38.2178688049316, 38.2094764709473, 38.1937561035156, 38.1966361999512, 38.2028999328613, 38.2012977600098, 38.2070655822754, 38.2045135498047, 38.2028503417969, 38.1986312866211, 38.1927947998047, 38.1670837402344, 38.1723937988281, 38.1834030151367, 38.1627578735352, 38.1640281677246, 38.1672706604004, 38.1503753662109, 38.1461791992188, 38.1221961975098, 38.189037322998, 38.1906433105469, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.170581817627, 38.1697998046875, 
38.1806144714356, 38.1394462585449, 38.1266555786133, 38.1416816711426, 38.1397399902344, 38.1485290527344, 38.102123260498, 38.1077346801758, 38.132396697998)"
Winter,Suisun Marsh,Pogonichthys macrolepidotus,Juvenile,4760,20,"c(-122.039939880371, -122.043380737305, -122.038696289062, -122.046775817871, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.043586730957, -122.037498474121, -122.030960083008, -122.034729003906, -122.037086486816, -122.029083251953, -122.028800964355, -122.030715942383, -121.910339355469, -121.910484313965, -121.907821655273, -121.915573120117, -121.929328918457, -121.937835693359, -121.928695678711, -121.92578125, -121.92236328125, -121.929290771484, -121.931159973145, 
-121.933746337891, -121.93180847168, -121.916717529297, -121.901496887207, -121.889114379883, -122.011817932129, -122.008583068848, -122.013549804687, -122.020729064941, -122.026565551758, -122.02791595459, -122.021766662598, -122.055267333984, -122.060386657715, -122.060943603516, -122.046401977539, -122.062828063965, -122.08065032959, -122.074363708496, -122.073028564453, -122.082221984863, -122.08194732666, -122.08137512207, -122.06192779541, -122.069381713867, -122.05738067627, -122.094253540039, 
-122.097938537598, -122.086692810059, 38.193603515625, 38.198371887207, 38.2100715637207, 38.2133026123047, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2218818664551, 38.2262382507324, 38.2178688049316, 38.2094764709473, 38.1937561035156, 38.1966361999512, 38.2028999328613, 38.2012977600098, 38.2070655822754, 38.2045135498047, 38.2028503417969, 38.1986312866211, 38.1927947998047, 38.1670837402344, 38.1723937988281, 38.1834030151367, 38.1812782287598, 38.1627578735352, 
38.1640281677246, 38.1672706604004, 38.1632995605469, 38.1503753662109, 38.1209487915039, 38.1221961975098, 38.189037322998, 38.1906433105469, 38.1843643188477, 38.1888999938965, 38.1928367614746, 38.170581817627, 38.1697998046875, 38.151969909668, 38.162410736084, 38.1626014709473, 38.1625900268555, 38.1638488769531, 38.1393508911133, 38.1396102905273, 38.1394462585449, 38.1277313232422, 38.1274909973145, 38.1266555786133, 38.1416816711426, 38.1397399902344, 38.1485290527344, 38.102123260498, 38.1077346801758, 
38.132396697998)"
Winter,Suisun Marsh,Pogonichthys macrolepidotus,Larvae,1,14.800000190734863,"c(-122.025665283203, 38.1694717407227)"
Winter,Suisun Marsh,Ptychocheilus grandis,Adult,14,16.799999237060547,"c(-122.044456481934, -122.054405212402, -122.048233032227, -122.043586730957, -122.029083251953, -121.910339355469, -121.907821655273, -121.937835693359, -121.92578125, -122.020729064941, -122.026565551758, -122.097938537598, 38.2111129760742, 38.211483001709, 38.2218971252441, 38.2218818664551, 38.1966361999512, 38.2070655822754, 38.2028503417969, 38.1670837402344, 38.1834030151367, 38.1888999938965, 38.1928367614746, 38.1077346801758)"
Winter,Suisun Marsh,Ptychocheilus grandis,Juvenile-Larvae,45,19,"c(-122.043380737305, -122.044456481934, -122.054405212402, -122.052764892578, -122.048233032227, -122.037498474121, -122.030960083008, -122.029083251953, -122.030715942383, -121.910339355469, -121.907821655273, -121.937835693359, -121.889114379883, -122.020729064941, -122.026565551758, -122.017463684082, -122.017967224121, -122.094253540039, -122.097938537598, -122.086692810059, 38.198371887207, 38.2111129760742, 38.211483001709, 38.2239151000976, 38.2218971252441, 38.2262382507324, 38.2178688049316, 
38.1966361999512, 38.2012977600098, 38.2070655822754, 38.2028503417969, 38.1670837402344, 38.1221961975098, 38.1888999938965, 38.1928367614746, 38.1734390258789, 38.1728210449219, 38.102123260498, 38.1077346801758, 38.132396697998)"
Winter,Suisun Marsh,Spirinchus thaleichthys,Adult,172,16.200000762939453,"c(-122.039939880371, -122.043380737305, -122.054405212402, -122.043586730957, -122.030960083008, -122.037086486816, -122.029083251953, -122.030715942383, -121.966789245605, -121.937835693359, -121.931159973145, -121.933746337891, -121.889114379883, -121.891258239746, -121.995277404785, -122.013549804687, -122.020729064941, -122.026565551758, -122.02791595459, -122.021766662598, -122.052558898926, -122.054946899414, -122.056091308594, -122.069107055664, -122.080940246582, -122.080520629883, -122.078628540039, 
-122.07666015625, -122.073028564453, -122.08137512207, -122.082168579102, -122.081703186035, -122.061958312988, -122.05738067627, -122.072067260742, -122.070220947266, -122.097938537598, -122.086692810059, 38.193603515625, 38.198371887207, 38.211483001709, 38.2218818664551, 38.2178688049316, 38.1937561035156, 38.1966361999512, 38.2012977600098, 38.1844291687012, 38.1670837402344, 38.1640281677246, 38.1672706604004, 38.1221961975098, 38.1132202148438, 38.1808090209961, 38.1843643188477, 38.1888999938965, 
38.1928367614746, 38.170581817627, 38.1697998046875, 38.1540184020996, 38.1866302490234, 38.1846389770508, 38.148021697998, 38.1391105651855, 38.139331817627, 38.1398506164551, 38.1398010253906, 38.1394462585449, 38.1266555786133, 38.1257400512695, 38.1250190734863, 38.1413116455078, 38.1485290527344, 38.1206283569336, 38.1210594177246, 38.1077346801758, 38.132396697998)"
